SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
13988,Harangi,2016,3,2016-01-15,0.79,2789.62,77,0,HARANGI-2016-01-15
13989,Harangi,2016,3,2016-01-16,0.79,2789.78,72,0,HARANGI-2016-01-16
13990,Harangi,2016,3,2016-01-17,0.80,2789.92,62,0,HARANGI-2016-01-17
13991,Harangi,2016,3,2016-01-18,0.80,2790.08,70,0,HARANGI-2016-01-18
13992,Harangi,2016,3,2016-01-19,0.81,2790.24,71,0,HARANGI-2016-01-19
13993,Harangi,2016,3,2016-01-20,0.81,2790.38,63,0,HARANGI-2016-01-20
13994,Harangi,2016,3,2016-01-21,0.82,2790.54,71,0,HARANGI-2016-01-21
13995,Hemavathi,2016,3,2016-01-15,6.23,2869.10,165,125,HEMAVATHI-2016-01-15
13996,Hemavathi,2016,3,2016-01-16,6.23,2869.10,165,125,HEMAVATHI-2016-01-16
13997,Hemavathi,2016,3,2016-01-17,6.23,2869.10,165,125,HEMAVATHI-2016-01-17
13998,Hemavathi,2016,3,2016-01-18,6.23,2869.10,166,125,HEMAVATHI-2016-01-18
13999,Hemavathi,2016,3,2016-01-19,6.23,2869.10,166,125,HEMAVATHI-2016-01-19
14000,Hemavathi,2016,3,2016-01-20,6.23,2869.10,165,125,HEMAVATHI-2016-01-20
14001,Hemavathi,2016,3,2016-01-21,6.23,2869.12,206,125,HEMAVATHI-2016-01-21
14002,K.R.S,2016,3,2016-01-15,25.25,103,649,4089,K.R.S-2016-01-15
14003,K.R.S,2016,3,2016-01-16,24.92,102.60,644,4385,K.R.S-2016-01-16
14004,K.R.S,2016,3,2016-01-17,24.60,102.22,824,4382,K.R.S-2016-01-17
14005,K.R.S,2016,3,2016-01-18,24.35,101.92,815,3581,K.R.S-2016-01-18
14006,K.R.S,2016,3,2016-01-19,24.08,101.59,582,3580,K.R.S-2016-01-19
14007,K.R.S,2016,3,2016-01-20,23.80,101.24,389,3576,K.R.S-2016-01-20
14008,K.R.S,2016,3,2016-01-21,23.53,100.91,622,3574,K.R.S-2016-01-21
14009,Kabini,2016,3,2016-01-15,9.48,2265.24,247,500,KABINI-2016-01-15
14010,Kabini,2016,3,2016-01-16,9.49,2265.27,259,50,KABINI-2016-01-16
14011,Kabini,2016,3,2016-01-17,9.50,2265.30,259,50,KABINI-2016-01-17
14012,Kabini,2016,3,2016-01-18,9.52,2265.33,259,50,KABINI-2016-01-18
14013,Kabini,2016,3,2016-01-19,9.53,2265.36,259,50,KABINI-2016-01-19
14014,Kabini,2016,3,2016-01-20,9.54,2265.39,259,50,KABINI-2016-01-20
14015,Kabini,2016,3,2016-01-21,9.55,2265.41,208,50,KABINI-2016-01-21
14016,Linganamakki,2016,3,2016-01-15,72.91,1789.85,0,2012,LINGANAMAKKI-2016-01-15
14017,Linganamakki,2016,3,2016-01-16,72.61,1789.70,0,2399,LINGANAMAKKI-2016-01-16
14018,Linganamakki,2016,3,2016-01-17,72.32,1789.55,0,2618,LINGANAMAKKI-2016-01-17
14019,Linganamakki,2016,3,2016-01-18,71.83,1789.30,86,5098,LINGANAMAKKI-2016-01-18
14020,Linganamakki,2016,3,2016-01-19,71.44,1789.10,98,4471,LINGANAMAKKI-2016-01-19
14021,Linganamakki,2016,3,2016-01-20,71.24,1789,613,2759.936040,LINGANAMAKKI-2016-01-20
14022,Linganamakki,2016,3,2016-01-21,71.05,1788.90,290,2363,LINGANAMAKKI-2016-01-21
14023,Malaprabha,2016,3,2016-01-15,7.74,2045.30,0,521,MALAPRABHA-2016-01-15
14024,Malaprabha,2016,3,2016-01-16,7.70,2045.91,0,405,MALAPRABHA-2016-01-16
14025,Malaprabha,2016,3,2016-01-17,7.68,2045.13,0,225,MALAPRABHA-2016-01-17
14026,Malaprabha,2016,3,2016-01-18,7.68,2045.10,0,125,MALAPRABHA-2016-01-18
14027,Malaprabha,2016,3,2016-01-19,7.67,2045.07,0,125,MALAPRABHA-2016-01-19
14028,Malaprabha,2016,3,2016-01-20,7.66,2045.04,0,125,MALAPRABHA-2016-01-20
14029,Malaprabha,2016,3,2016-01-21,7.65,2045.01,0,125,MALAPRABHA-2016-01-21
14030,Narayanapura,2016,3,2016-01-15,18.57,1602.40,0,0,NARAYANAPURA-2016-01-15
14031,Narayanapura,2016,3,2016-01-16,18.53,1602.36,0,0,NARAYANAPURA-2016-01-16
14032,Narayanapura,2016,3,2016-01-17,18.50,1602.33,0,0,NARAYANAPURA-2016-01-17
14033,Narayanapura,2016,3,2016-01-18,18.47,1602.30,0,0,NARAYANAPURA-2016-01-18
14034,Narayanapura,2016,3,2016-01-19,18.44,1602.26,0,0,NARAYANAPURA-2016-01-19
14035,Narayanapura,2016,3,2016-01-20,18.44,1602.26,134,0,NARAYANAPURA-2016-01-20
14036,Narayanapura,2016,3,2016-01-21,18.44,1602.34,0,0,NARAYANAPURA-2016-01-21
14037,Supa,2016,3,2016-01-15,62.12,1771.10,0,839,SUPA-2016-01-15
14038,Supa,2016,3,2016-01-16,61.95,1770.90,51,1860,SUPA-2016-01-16
14039,Supa,2016,3,2016-01-17,61.80,1770.71,0,1658,SUPA-2016-01-17
14040,Supa,2016,3,2016-01-18,61.80,1770.71,0,0,SUPA-2016-01-18
14041,Supa,2016,3,2016-01-19,61.57,1770.41,101,2755,SUPA-2016-01-19
14042,Supa,2016,3,2016-01-20,61.38,1770.15,130,2483.7804,SUPA-2016-01-20
14043,Supa,2016,3,2016-01-21,61.38,1770.15,0,0,SUPA-2016-01-21
14044,Tungabhadra,2016,3,2016-01-15,14.80,1595.67,0,4180,TUNGABHADRA-2016-01-15
14045,Tungabhadra,2016,3,2016-01-16,14.53,1595.40,0,2291,TUNGABHADRA-2016-01-16
14046,Tungabhadra,2016,3,2016-01-17,14.26,1595.13,0,2283,TUNGABHADRA-2016-01-17
14047,Tungabhadra,2016,3,2016-01-18,14,1594.86,0,2286,TUNGABHADRA-2016-01-18
14048,Tungabhadra,2016,3,2016-01-19,13.68,1594.53,0,2980,TUNGABHADRA-2016-01-19
14049,Tungabhadra,2016,3,2016-01-20,13.35,1594.18,0,3200,TUNGABHADRA-2016-01-20
14050,Tungabhadra,2016,3,2016-01-21,13.04,1593.84,0,2961,TUNGABHADRA-2016-01-21
14051,Varahi,2016,3,2016-01-17,16.12,1919.72,0,680,VARAHI-2016-01-17
14052,Varahi,2016,3,2016-01-18,16.04,1919.52,0,677,VARAHI-2016-01-18
14053,Varahi,2016,3,2016-01-19,15.95,1919.29,0,711,VARAHI-2016-01-19
14054,Varahi,2016,3,2016-01-20,15.91,1919.19,0,700.574220,VARAHI-2016-01-20
14055,Varahi,2016,3,2016-01-21,15.85,1919.06,0,603,VARAHI-2016-01-21
14056,Varahi,2016,3,2016-01-15,16.27,1920.08,0,685,VARAHI-2016-01-15
14057,Varahi,2016,3,2016-01-16,16.21,1919.92,0,682,VARAHI-2016-01-16
14058,Alamatti,2016,4,2016-01-22,26.75,1671.08,0,0,ALAMATTI-2016-01-22
14059,Alamatti,2016,4,2016-01-23,26.71,1671.05,0,0,ALAMATTI-2016-01-23
14060,Alamatti,2016,4,2016-01-24,26.67,1671.01,0,0,ALAMATTI-2016-01-24
14061,Alamatti,2016,4,2016-01-25,26.67,1670.98,0,0,ALAMATTI-2016-01-25
14062,Alamatti,2016,4,2016-01-26,26.57,1670.95,0,0,ALAMATTI-2016-01-26
