SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
14171,Harangi,2017,1,2017-01-02,2.58,2819,52,0,HARANGI-2017-01-02
14172,Harangi,2017,1,2017-01-03,2.59,2819.05,52,0,HARANGI-2017-01-03
14173,Harangi,2017,1,2017-01-04,2.59,2819.10,52,0,HARANGI-2017-01-04
14174,Harangi,2017,1,2017-01-05,2.59,2819.15,52,0,HARANGI-2017-01-05
14175,Harangi,2017,1,2017-01-06,2.60,2819.19,42,0,HARANGI-2017-01-06
14176,Harangi,2017,1,2017-01-07,2.60,2819.24,52,0,HARANGI-2017-01-07
14177,Hemavathi,2017,1,2017-01-01,5.06,2865.08,181,150,HEMAVATHI-2017-01-01
14178,Hemavathi,2017,1,2017-01-02,5.05,2865.06,125,150,HEMAVATHI-2017-01-02
14179,Hemavathi,2017,1,2017-01-03,5.05,2865.06,181,150,HEMAVATHI-2017-01-03
14180,Hemavathi,2017,1,2017-01-04,5.05,2865.06,181,150,HEMAVATHI-2017-01-04
14181,Hemavathi,2017,1,2017-01-05,5.05,2865.04,126,150,HEMAVATHI-2017-01-05
14182,Hemavathi,2017,1,2017-01-06,5.05,2865.04,181,150,HEMAVATHI-2017-01-06
14183,Hemavathi,2017,1,2017-01-07,5.04,2865.02,126,150,HEMAVATHI-2017-01-07
14184,K.R.S,2017,1,2017-01-01,10.55,79.47,264,254,K.R.S-2017-01-01
14185,K.R.S,2017,1,2017-01-02,10.55,79.46,269,254,K.R.S-2017-01-02
14186,K.R.S,2017,1,2017-01-03,10.55,79.45,269,254,K.R.S-2017-01-03
14187,K.R.S,2017,1,2017-01-04,10.54,79.44,269,254,K.R.S-2017-01-04
14188,K.R.S,2017,1,2017-01-05,10.54,79.44,319,254,K.R.S-2017-01-05
14189,K.R.S,2017,1,2017-01-06,10.54,79.43,269,254,K.R.S-2017-01-06
14190,K.R.S,2017,1,2017-01-07,10.54,79.43,319,254,K.R.S-2017-01-07
14191,Kabini,2017,1,2017-01-01,7.58,2260.67,152,500,KABINI-2017-01-01
14192,Kabini,2017,1,2017-01-02,7.54,2260.57,107,500,KABINI-2017-01-02
14193,Kabini,2017,1,2017-01-03,7.51,2260.48,151,500,KABINI-2017-01-03
14194,Kabini,2017,1,2017-01-04,7.47,2260.38,107,500,KABINI-2017-01-04
14195,Kabini,2017,1,2017-01-05,7.43,2260.29,151,500,KABINI-2017-01-05
14196,Kabini,2017,1,2017-01-06,7.40,2260.19,106,500,KABINI-2017-01-06
14197,Kabini,2017,1,2017-01-07,7.36,2260.10,150,500,KABINI-2017-01-07
14198,Linganamakki,2017,1,2017-01-01,73.42,1790.10,0,3280,LINGANAMAKKI-2017-01-01
14199,Linganamakki,2017,1,2017-01-02,73.20,1790,41,2131,LINGANAMAKKI-2017-01-02
14200,Linganamakki,2017,1,2017-01-03,72.81,1789.80,0,3030,LINGANAMAKKI-2017-01-03
14201,Linganamakki,2017,1,2017-01-04,72.51,1789.65,589,3302,LINGANAMAKKI-2017-01-04
14202,Linganamakki,2017,1,2017-01-05,72.22,1789.50,474,3900,LINGANAMAKKI-2017-01-05
14203,Linganamakki,2017,1,2017-01-06,71.83,1789.30,0,3667,LINGANAMAKKI-2017-01-06
14204,Linganamakki,2017,1,2017-01-07,71.63,1789.20,347,2305,LINGANAMAKKI-2017-01-07
14205,Malaprabha,2017,1,2017-01-01,9.83,2049.95,0,134,MALAPRABHA-2017-01-01
14206,Malaprabha,2017,1,2017-01-02,9.80,2049.90,0,134,MALAPRABHA-2017-01-02
14207,Malaprabha,2017,1,2017-01-03,9.78,2049.85,0,134,MALAPRABHA-2017-01-03
14208,Malaprabha,2017,1,2017-01-04,9.75,2049.80,0,134,MALAPRABHA-2017-01-04
14209,Malaprabha,2017,1,2017-01-05,9.73,2049.75,0,134,MALAPRABHA-2017-01-05
14210,Malaprabha,2017,1,2017-01-06,9.70,2049.70,0,134,MALAPRABHA-2017-01-06
14211,Malaprabha,2017,1,2017-01-07,9.68,2049.65,0,134,MALAPRABHA-2017-01-07
14212,Narayanapura,2017,1,2017-01-01,27.17,1611.17,10609,11889,NARAYANAPURA-2017-01-01
14213,Narayanapura,2017,1,2017-01-02,27.17,1610.41,1130,11608,NARAYANAPURA-2017-01-02
14214,Narayanapura,2017,1,2017-01-03,26.62,1609.95,182,6417,NARAYANAPURA-2017-01-03
14215,Narayanapura,2017,1,2017-01-04,26.62,1609.95,0,124,NARAYANAPURA-2017-01-04
14216,Narayanapura,2017,1,2017-01-05,26.62,1609.95,0,124,NARAYANAPURA-2017-01-05
14217,Narayanapura,2017,1,2017-01-06,26.62,1609.95,0,124,NARAYANAPURA-2017-01-06
14218,Narayanapura,2017,1,2017-01-07,26.62,1609.95,0,124,NARAYANAPURA-2017-01-07
14219,Supa,2017,1,2017-01-01,75.23,1786.94,0,1876,SUPA-2017-01-01
14220,Supa,2017,1,2017-01-02,75.23,1786.94,123,123,SUPA-2017-01-02
14221,Supa,2017,1,2017-01-03,74.86,1786.55,106,4140,SUPA-2017-01-03
14222,Supa,2017,1,2017-01-04,74.66,1786.32,0,238,SUPA-2017-01-04
14223,Supa,2017,1,2017-01-05,74.66,1786.32,0,0,SUPA-2017-01-05
14224,Supa,2017,1,2017-01-06,74.41,1786.03,24,3032,SUPA-2017-01-06
14225,Supa,2017,1,2017-01-07,74.09,1785.66,51,3766,SUPA-2017-01-07
14226,Tungabhadra,2017,1,2017-01-01,8.36,1587.92,0,0,TUNGABHADRA-2017-01-01
14227,Tungabhadra,2017,1,2017-01-02,8.35,1587.92,0,0,TUNGABHADRA-2017-01-02
14228,Tungabhadra,2017,1,2017-01-03,8.33,1587.86,0,0,TUNGABHADRA-2017-01-03
14229,Tungabhadra,2017,1,2017-01-04,8.32,1587.84,0,0,TUNGABHADRA-2017-01-04
14230,Tungabhadra,2017,1,2017-01-05,8.31,1587.84,0,0,TUNGABHADRA-2017-01-05
14231,Tungabhadra,2017,1,2017-01-06,8.29,1587.79,0,0,TUNGABHADRA-2017-01-06
14232,Tungabhadra,2017,1,2017-01-07,8.27,1587.76,0,0,TUNGABHADRA-2017-01-07
14233,Varahi,2017,1,2017-01-01,14.40,1915.39,23,0,VARAHI-2017-01-01
14234,Varahi,2017,1,2017-01-02,14.40,1915.39,1,0,VARAHI-2017-01-02
14235,Varahi,2017,1,2017-01-03,14.35,1915.26,1009,466,VARAHI-2017-01-03
14236,Varahi,2017,1,2017-01-04,14.28,1915.06,861,765,VARAHI-2017-01-04
14237,Varahi,2017,1,2017-01-05,14.20,1914.86,809,762,VARAHI-2017-01-05
14238,Varahi,2017,1,2017-01-06,14.15,1914.73,668,606,VARAHI-2017-01-06
14239,Varahi,2017,1,2017-01-07,14.09,1914.57,653,709,VARAHI-2017-01-07
14240,Alamatti,2017,2,2017-01-08,52.28,1685.38,0,125,ALAMATTI-2017-01-08
14241,Alamatti,2017,2,2017-01-09,52.13,1685.32,0,125,ALAMATTI-2017-01-09
14242,Alamatti,2017,2,2017-01-10,51.99,1685.25,0,125,ALAMATTI-2017-01-10
14243,Alamatti,2017,2,2017-01-11,51.84,1681.91,0,125,ALAMATTI-2017-01-11
14244,Alamatti,2017,2,2017-01-12,51.70,1685.12,0,125,ALAMATTI-2017-01-12
14245,Alamatti,2017,2,2017-01-13,50.97,1684.79,0,8025,ALAMATTI-2017-01-13
14246,Alamatti,2017,2,2017-01-14,49.76,1684.24,0,12816,ALAMATTI-2017-01-14
14247,Bhadra,2017,2,2017-01-08,29.58,2115.81,171,3080,BHADRA-2017-01-08
14248,Bhadra,2017,2,2017-01-09,29.32,2115.45,206,3080,BHADRA-2017-01-09
14249,Bhadra,2017,2,2017-01-10,29.06,2115.10,193,3080,BHADRA-2017-01-10
14250,Bhadra,2017,2,2017-01-11,28.80,2114.81,97,3100,BHADRA-2017-01-11
14251,Bhadra,2017,2,2017-01-12,28.53,2114.35,97,3100,BHADRA-2017-01-12
14252,Bhadra,2017,2,2017-01-13,28.26,2113.97,95,3110,BHADRA-2017-01-13
14253,Bhadra,2017,2,2017-01-14,28,2113.60,122,3080,BHADRA-2017-01-14
14254,Ghataprabha,2017,2,2017-01-08,25.54,2137.25,0,5335,GHATAPRABHA-2017-01-08
14255,Ghataprabha,2017,2,2017-01-09,25.07,2136.36,0,5340,GHATAPRABHA-2017-01-09
14256,Ghataprabha,2017,2,2017-01-10,24.60,2135.46,0,5340,GHATAPRABHA-2017-01-10
14257,Ghataprabha,2017,2,2017-01-11,24.13,2134.56,0,5340,GHATAPRABHA-2017-01-11
14258,Ghataprabha,2017,2,2017-01-12,23.66,2133.65,0,5340,GHATAPRABHA-2017-01-12
14259,Ghataprabha,2017,2,2017-01-13,23.20,2132.73,0,5422,GHATAPRABHA-2017-01-13
14260,Ghataprabha,2017,2,2017-01-14,22.88,2132.11,0,3627,GHATAPRABHA-2017-01-14
14261,Harangi,2017,2,2017-01-08,2.61,2819.29,52,0,HARANGI-2017-01-08
14262,Harangi,2017,2,2017-01-09,2.61,2819.32,32,0,HARANGI-2017-01-09
14263,Harangi,2017,2,2017-01-10,2.61,2819.36,41,0,HARANGI-2017-01-10
14264,Harangi,2017,2,2017-01-11,2.62,2819.39,31,0,HARANGI-2017-01-11
14265,Harangi,2017,2,2017-01-12,2.62,2819.43,41,0,HARANGI-2017-01-12
14266,Harangi,2017,2,2017-01-13,2.62,2819.46,31,0,HARANGI-2017-01-13
14267,Harangi,2017,2,2017-01-14,2.63,2819.50,41,0,HARANGI-2017-01-14
14268,Hemavathi,2017,2,2017-01-08,5.04,2865.02,181,150,HEMAVATHI-2017-01-08
14269,Hemavathi,2017,2,2017-01-09,5.04,2865,126,150,HEMAVATHI-2017-01-09
14270,Hemavathi,2017,2,2017-01-10,5.04,2864.99,155,150,HEMAVATHI-2017-01-10
14271,Hemavathi,2017,2,2017-01-11,5.03,2864.98,155,150,HEMAVATHI-2017-01-11
14272,Hemavathi,2017,2,2017-01-12,5.03,2864.97,155,150,HEMAVATHI-2017-01-12
14273,Hemavathi,2017,2,2017-01-13,5.03,2864.96,154,150,HEMAVATHI-2017-01-13
14274,Hemavathi,2017,2,2017-01-14,5.03,2864.95,155,150,HEMAVATHI-2017-01-14
14275,K.R.S,2017,2,2017-01-08,10.54,79.44,369,254,K.R.S-2017-01-08
14276,K.R.S,2017,2,2017-01-09,10.54,79.44,319,254,K.R.S-2017-01-09
14277,K.R.S,2017,2,2017-01-10,10.54,79.43,269,254,K.R.S-2017-01-10
14278,K.R.S,2017,2,2017-01-11,10.54,79.43,319,254,K.R.S-2017-01-11
14279,K.R.S,2017,2,2017-01-12,10.53,79.42,269,254,K.R.S-2017-01-12
14280,K.R.S,2017,2,2017-01-13,10.53,79.42,319,254,K.R.S-2017-01-13
14281,K.R.S,2017,2,2017-01-14,10.52,79.40,218,254,K.R.S-2017-01-14
14282,Kabini,2017,2,2017-01-08,7.32,2260,106,500,KABINI-2017-01-08
14283,Kabini,2017,2,2017-01-09,7.29,2259.90,122,500,KABINI-2017-01-09
14284,Kabini,2017,2,2017-01-10,7.25,2259.79,80,500,KABINI-2017-01-10
14285,Kabini,2017,2,2017-01-11,7.21,2259.69,122,500,KABINI-2017-01-11
14286,Kabini,2017,2,2017-01-12,7.17,2259.58,79,500,KABINI-2017-01-12
14287,Kabini,2017,2,2017-01-13,7.13,2259.48,121,500,KABINI-2017-01-13
14288,Kabini,2017,2,2017-01-14,7.09,2259.37,79,500,KABINI-2017-01-14
14289,Linganamakki,2017,2,2017-01-08,71.44,1789.10,213,2185,LINGANAMAKKI-2017-01-08
14290,Linganamakki,2017,2,2017-01-09,71.14,1788.95,0,3426,LINGANAMAKKI-2017-01-09
14291,Linganamakki,2017,2,2017-01-10,70.95,1788.85,0,3426,LINGANAMAKKI-2017-01-10
14292,Linganamakki,2017,2,2017-01-11,70.56,1788.65,0,2957,LINGANAMAKKI-2017-01-11
14293,Linganamakki,2017,2,2017-01-12,70.16,1788.45,0,3885,LINGANAMAKKI-2017-01-12
14294,Linganamakki,2017,2,2017-01-13,69.87,1788.30,466,3902,LINGANAMAKKI-2017-01-13
14295,Linganamakki,2017,2,2017-01-14,69.48,1788.10,0,3862,LINGANAMAKKI-2017-01-14
14296,Malaprabha,2017,2,2017-01-08,9.65,2049.60,0,134,MALAPRABHA-2017-01-08
14297,Malaprabha,2017,2,2017-01-09,9.62,2049.54,0,242,MALAPRABHA-2017-01-09
14298,Malaprabha,2017,2,2017-01-10,9.53,2049.35,0,859,MALAPRABHA-2017-01-10
14299,Malaprabha,2017,2,2017-01-11,9.43,2049.16,0,934,MALAPRABHA-2017-01-11
14300,Malaprabha,2017,2,2017-01-12,9.21,2048.97,0,934,MALAPRABHA-2017-01-12
14301,Malaprabha,2017,2,2017-01-13,9.24,2048.77,0,934,MALAPRABHA-2017-01-13
14302,Malaprabha,2017,2,2017-01-14,9.14,2048.55,0,1434,MALAPRABHA-2017-01-14
14303,Narayanapura,2017,2,2017-01-13,27.05,1610.31,5483,375,NARAYANAPURA-2017-01-13
14304,Narayanapura,2017,2,2017-01-14,27.09,1610.35,9125,8549,NARAYANAPURA-2017-01-14
14305,Narayanapura,2017,2,2017-01-08,26.62,1609.95,0,124,NARAYANAPURA-2017-01-08
14306,Narayanapura,2017,2,2017-01-09,26.62,1609.95,0,124,NARAYANAPURA-2017-01-09
14307,Narayanapura,2017,2,2017-01-10,26.62,1609.95,0,124,NARAYANAPURA-2017-01-10
14308,Narayanapura,2017,2,2017-01-11,26.62,1609.95,0,124,NARAYANAPURA-2017-01-11
14309,Narayanapura,2017,2,2017-01-12,26.62,1609.95,0,123,NARAYANAPURA-2017-01-12
14310,Supa,2017,2,2017-01-08,74.09,1785.66,294,264,SUPA-2017-01-08
14311,Supa,2017,2,2017-01-09,74.06,1785.63,0,249,SUPA-2017-01-09
14312,Supa,2017,2,2017-01-10,73.81,1785.34,0,2938,SUPA-2017-01-10
14313,Supa,2017,2,2017-01-11,73.64,1785.14,0,1916,SUPA-2017-01-11
14314,Supa,2017,2,2017-01-12,73.53,1785.01,93,1418,SUPA-2017-01-12
14315,Supa,2017,2,2017-01-13,73.34,1784.81,209,2193,SUPA-2017-01-13
14316,Supa,2017,2,2017-01-14,73.07,1784.52,0,2906,SUPA-2017-01-14
14317,Tungabhadra,2017,2,2017-01-08,8.25,1587.73,0,0,TUNGABHADRA-2017-01-08
14318,Tungabhadra,2017,2,2017-01-09,8.23,1587.70,0,0,TUNGABHADRA-2017-01-09
14319,Tungabhadra,2017,2,2017-01-10,8.21,1587.67,0,0,TUNGABHADRA-2017-01-10
14320,Tungabhadra,2017,2,2017-01-11,8.10,1587.50,0,971,TUNGABHADRA-2017-01-11
14321,Tungabhadra,2017,2,2017-01-12,7.94,1587.26,0,1200,TUNGABHADRA-2017-01-12
14322,Tungabhadra,2017,2,2017-01-13,7.78,1587,0,1167,TUNGABHADRA-2017-01-13
14323,Tungabhadra,2017,2,2017-01-14,7.62,1586.74,0,1200,TUNGABHADRA-2017-01-14
14324,Varahi,2017,2,2017-01-08,14.09,1914.57,13,127,VARAHI-2017-01-08
14325,Varahi,2017,2,2017-01-09,14.09,1914.57,14,0,VARAHI-2017-01-09
14326,Varahi,2017,2,2017-01-10,14.09,1914.57,0,0,VARAHI-2017-01-10
14327,Varahi,2017,2,2017-01-11,14.05,1914.47,476,396,VARAHI-2017-01-11
14328,Varahi,2017,2,2017-01-12,13.98,1914.27,1225,396,VARAHI-2017-01-12
14329,Varahi,2017,2,2017-01-13,13.91,1914.08,814,762,VARAHI-2017-01-13
14330,Varahi,2017,2,2017-01-14,13.83,1913.88,585,760,VARAHI-2017-01-14
14331,Alamatti,2017,3,2017-01-15,48.63,1683.71,0,12316,ALAMATTI-2017-01-15
14332,Alamatti,2017,3,2017-01-16,47.52,1683.19,0,12316,ALAMATTI-2017-01-16
14333,Alamatti,2017,3,2017-01-17,46.50,1682.69,0,11816,ALAMATTI-2017-01-17
14334,Alamatti,2017,3,2017-01-18,45.63,1682.27,0,11312,ALAMATTI-2017-01-18
14335,Alamatti,2017,3,2017-01-19,44.63,1681.77,0,11316,ALAMATTI-2017-01-19
14336,Alamatti,2017,3,2017-01-20,43.65,1681.28,0,11314,ALAMATTI-2017-01-20
14337,Alamatti,2017,3,2017-01-21,42.61,1680.76,0,11316,ALAMATTI-2017-01-21
14338,Bhadra,2017,3,2017-01-15,27.74,2113.22,133,3080,BHADRA-2017-01-15
14339,Bhadra,2017,3,2017-01-16,27.46,2112.83,120,3230,BHADRA-2017-01-16
14340,Bhadra,2017,3,2017-01-17,27.19,2112.43,154,3230,BHADRA-2017-01-17
14341,Bhadra,2017,3,2017-01-18,26.92,2112.04,166,3230,BHADRA-2017-01-18
14342,Bhadra,2017,3,2017-01-19,26.72,2111.75,93,2302,BHADRA-2017-01-19
14343,Bhadra,2017,3,2017-01-20,26.68,2111.72,115,530,BHADRA-2017-01-20
14344,Bhadra,2017,3,2017-01-21,26.63,2111.62,127,530,BHADRA-2017-01-21
14345,Ghataprabha,2017,3,2017-01-15,22.78,2131.90,0,1222,GHATAPRABHA-2017-01-15
14346,Ghataprabha,2017,3,2017-01-16,22.77,2131.88,0,116,GHATAPRABHA-2017-01-16
14347,Ghataprabha,2017,3,2017-01-17,22.75,2131.85,0,173,GHATAPRABHA-2017-01-17
14348,Ghataprabha,2017,3,2017-01-18,22.74,2131.83,0,116,GHATAPRABHA-2017-01-18
14349,Ghataprabha,2017,3,2017-01-19,22.73,2131.81,0,116,GHATAPRABHA-2017-01-19
14350,Ghataprabha,2017,3,2017-01-20,22.72,2131.78,0,173,GHATAPRABHA-2017-01-20
14351,Ghataprabha,2017,3,2017-01-21,20.72,2131.76,0,116,GHATAPRABHA-2017-01-21
14352,Hemavathi,2017,3,2017-01-15,5.02,2864.94,155,150,HEMAVATHI-2017-01-15
14353,Hemavathi,2017,3,2017-01-16,5.02,2864.93,155,150,HEMAVATHI-2017-01-16
14354,Hemavathi,2017,3,2017-01-17,5.02,2864.92,155,150,HEMAVATHI-2017-01-17
14355,Hemavathi,2017,3,2017-01-18,5.01,2864.90,129,150,HEMAVATHI-2017-01-18
14356,Hemavathi,2017,3,2017-01-19,5.01,2864.88,129,150,HEMAVATHI-2017-01-19
14357,Hemavathi,2017,3,2017-01-20,5.01,2864.86,129,150,HEMAVATHI-2017-01-20
14358,Hemavathi,2017,3,2017-01-21,5,2864.84,129,150,HEMAVATHI-2017-01-21
14359,K.R.S,2017,3,2017-01-15,10.52,79.38,218,254,K.R.S-2017-01-15
14360,K.R.S,2017,3,2017-01-16,10.51,79.37,269,254,K.R.S-2017-01-16
14361,K.R.S,2017,3,2017-01-17,10.50,79.35,213,254,K.R.S-2017-01-17
14362,K.R.S,2017,3,2017-01-18,10.50,79.34,264,254,K.R.S-2017-01-18
14363,K.R.S,2017,3,2017-01-19,10.49,79.32,213,254,K.R.S-2017-01-19
14364,K.R.S,2017,3,2017-01-20,10.48,79.30,213,254,K.R.S-2017-01-20
14365,K.R.S,2017,3,2017-01-21,10.48,79.29,264,254,K.R.S-2017-01-21
14366,Kabini,2017,3,2017-01-15,7.06,2259.27,121,500,KABINI-2017-01-15
14367,Kabini,2017,3,2017-01-16,7.02,2259.16,78,500,KABINI-2017-01-16
14368,Kabini,2017,3,2017-01-17,6.98,2259.06,120,500,KABINI-2017-01-17
14369,Kabini,2017,3,2017-01-18,6.94,2258.95,84,500,KABINI-2017-01-18
14370,Kabini,2017,3,2017-01-19,6.90,2258.84,92,500,KABINI-2017-01-19
14371,Kabini,2017,3,2017-01-20,6.86,2258.73,91,500,KABINI-2017-01-20
14372,Kabini,2017,3,2017-01-21,6.82,2258.62,92,500,KABINI-2017-01-21
14373,Harangi,2017,3,2017-01-15,2.63,2819.54,41,0,HARANGI-2017-01-15
14374,Harangi,2017,3,2017-01-16,2.63,2819.56,41,0,HARANGI-2017-01-16
14375,Harangi,2017,3,2017-01-17,2.63,2819.59,31,0,HARANGI-2017-01-17
14376,Harangi,2017,3,2017-01-18,2.64,2819.61,21,0,HARANGI-2017-01-18
14377,Harangi,2017,3,2017-01-19,2.64,2819.62,22,0,HARANGI-2017-01-19
14378,Harangi,2017,3,2017-01-20,2.64,2819.63,18,0,HARANGI-2017-01-20
14379,Harangi,2017,3,2017-01-21,2.64,2819.65,20,0,HARANGI-2017-01-21
14380,Linganamakki,2017,3,2017-01-15,69.18,1787.95,0,2687,LINGANAMAKKI-2017-01-15
14381,Linganamakki,2017,3,2017-01-16,68.89,1787.80,155,3192,LINGANAMAKKI-2017-01-16
14382,Linganamakki,2017,3,2017-01-17,68.60,1787.65,490,3176,LINGANAMAKKI-2017-01-17
14383,Linganamakki,2017,3,2017-01-18,68.30,1787.50,241,3656,LINGANAMAKKI-2017-01-18
14384,Linganamakki,2017,3,2017-01-19,68.01,1787.35,0,2685,LINGANAMAKKI-2017-01-19
14385,Linganamakki,2017,3,2017-01-20,67.62,1787.15,0,3901,LINGANAMAKKI-2017-01-20
14386,Linganamakki,2017,3,2017-01-21,67.13,1786.90,155,5072,LINGANAMAKKI-2017-01-21
14387,Malaprabha,2017,3,2017-01-15,9.04,2048.35,0,1334,MALAPRABHA-2017-01-15
14388,Malaprabha,2017,3,2017-01-16,8.99,2048.24,0,671,MALAPRABHA-2017-01-16
14389,Malaprabha,2017,3,2017-01-17,8.97,2048.20,0,134,MALAPRABHA-2017-01-17
14390,Malaprabha,2017,3,2017-01-18,8.95,2048.16,0,134,MALAPRABHA-2017-01-18
14391,Malaprabha,2017,3,2017-01-19,8.93,2048.12,0,134,MALAPRABHA-2017-01-19
14392,Malaprabha,2017,3,2017-01-20,8.91,2048.08,0,134,MALAPRABHA-2017-01-20
14393,Malaprabha,2017,3,2017-01-21,8.89,2048.04,0,134,MALAPRABHA-2017-01-21
14394,Narayanapura,2017,3,2017-01-15,26.90,1610.18,9514,11667,NARAYANAPURA-2017-01-15
14395,Narayanapura,2017,3,2017-01-16,26.74,1610.05,10213,11892,NARAYANAPURA-2017-01-16
14396,Narayanapura,2017,3,2017-01-17,26.55,1609.88,9759,11891,NARAYANAPURA-2017-01-17
14397,Narayanapura,2017,3,2017-01-18,26.39,1609.76,10224,11891,NARAYANAPURA-2017-01-18
14398,Narayanapura,2017,3,2017-01-19,26.20,1609.59,9759,11856,NARAYANAPURA-2017-01-19
14399,Narayanapura,2017,3,2017-01-20,26,1609.43,9765,11853,NARAYANAPURA-2017-01-20
14400,Narayanapura,2017,3,2017-01-21,25.84,1609.30,10217,11853,NARAYANAPURA-2017-01-21
14401,Supa,2017,3,2017-01-15,72.87,1784.29,0,2268,SUPA-2017-01-15
14402,Supa,2017,3,2017-01-16,72.87,1784.29,0,0,SUPA-2017-01-16
14403,Supa,2017,3,2017-01-17,72.68,1784.06,69,2370,SUPA-2017-01-17
14404,Supa,2017,3,2017-01-18,72.53,1783.89,0,1659,SUPA-2017-01-18
14405,Supa,2017,3,2017-01-19,72.53,1783.89,0,0,SUPA-2017-01-19
14406,Supa,2017,3,2017-01-20,72.53,1783.89,0,0,SUPA-2017-01-20
14407,Supa,2017,3,2017-01-21,72.53,1783.89,0,0,SUPA-2017-01-21
14408,Tungabhadra,2017,3,2017-01-15,7.47,1586.50,0,1200,TUNGABHADRA-2017-01-15
14409,Tungabhadra,2017,3,2017-01-16,7.32,1586.26,0,1200,TUNGABHADRA-2017-01-16
14410,Tungabhadra,2017,3,2017-01-17,7.20,1586.06,0,1058,TUNGABHADRA-2017-01-17
14411,Tungabhadra,2017,3,2017-01-18,7.11,1585.90,0,1000,TUNGABHADRA-2017-01-18
14412,Tungabhadra,2017,3,2017-01-19,7.02,1585.74,0,908,TUNGABHADRA-2017-01-19
14413,Tungabhadra,2017,3,2017-01-20,6.92,1585.58,0,900,TUNGABHADRA-2017-01-20
14414,Tungabhadra,2017,3,2017-01-21,6.83,1585.42,0,900,TUNGABHADRA-2017-01-21
14415,Varahi,2017,3,2017-01-15,13.76,1913.68,982,755,VARAHI-2017-01-15
14416,Varahi,2017,3,2017-01-16,13.68,1913.49,622,753,VARAHI-2017-01-16
14417,Varahi,2017,3,2017-01-17,13.61,1913.29,1389,749,VARAHI-2017-01-17
14418,Varahi,2017,3,2017-01-18,13.54,1913.09,828,746,VARAHI-2017-01-18
14419,Varahi,2017,3,2017-01-19,13.51,1913.03,0,286,VARAHI-2017-01-19
14420,Varahi,2017,3,2017-01-20,13.51,1913.03,0,0,VARAHI-2017-01-20
14421,Varahi,2017,3,2017-01-21,13.49,1912.96,645,185,VARAHI-2017-01-21
14422,Alamatti,2017,4,2017-01-22,41.60,1680.23,0,11316,ALAMATTI-2017-01-22
14423,Alamatti,2017,4,2017-01-23,40.60,1679.70,0,11316,ALAMATTI-2017-01-23
14424,Alamatti,2017,4,2017-01-24,39.56,1679.15,0,11316,ALAMATTI-2017-01-24
14425,Alamatti,2017,4,2017-01-25,38.59,1678.59,0,11066,ALAMATTI-2017-01-25
14426,Alamatti,2017,4,2017-01-26,37.55,1678.04,0,10575,ALAMATTI-2017-01-26
14427,Alamatti,2017,4,2017-01-27,37.32,1678.56,0,1825,ALAMATTI-2017-01-27
14428,Alamatti,2017,4,2017-01-28,37.15,1677.81,0,430,ALAMATTI-2017-01-28
